Keyword,Pages,Weibo ID,Author name,Author gender,Follow Counts,Followers Counts,Posting Time,Repost Counts,Comment Counts,Like Counts,IP location province,IP location country,Contents
媒体评年轻人不上课不上进只上香,6,4.89E+15,候人兮歧,male,66,133,2023/3/30 16:14,0,0,3,广东,中国,#媒体评年轻人不上课不上进只上香#1.上香只是自嘲，并非完全躺平真正的躺平，完全放弃上进，是不会有上香的欲望的，因为心理知道无论做什么也不会带来改变。还愿意上香，起码能说明年轻人心理还是有一部分上进的欲望，这种欲望并没有被目前残酷的现实所掩盖。互联网舆论上的上香，只是自嘲，类似于读书时，学霸说自己完全没有努力复习。每年考公的人数越来越多，HR发布招聘信息，10分钟内有700份简历投递，这些或许传递出了年轻人的迷茫和慌不择路，但都表明了年轻人仍旧有强烈上进的欲望。2.上香是一种心理安慰越是动荡的时代，算命，塔罗牌，宗教信仰就会越来越兴起。因为渴望确定性是大脑的本能，而在动荡的时代，不确定性远多于确定性，所以，提供确定性这种产品的行业会得到很大的发展。这类行业其实充当了心理医生的作用，帮助焦虑的人释放了压力，得到了一定的心境安宁。比如，我国漫长历史里的农民起义，背后都有宗教的影子。比如，三国里的黄巾起义的黄巾教；清朝太平天国背后的基督教。所以，不上进只上香，并不只是年轻人的问题，是所有人都会免临的问题，是人在动荡时代有着对确定性的需求。之所以我们会产生“年轻人不上进只上香”的印象，是因为网络媒体对年轻群体有着很高的关注度，年轻人一直处于聚光灯之下。事实上，其他年龄段的群体也会免临很大的精神压力。农村老年群体也会在动荡的时代开始信仰各种信教，这个问题十分严重，但因为关注度不够，所以没有引起大家的注意。3.上香是部分人惰性的体现当行动和心理不一致时，人会非常痛苦。每个年轻人都觉得“我应该是上进的”。但真正的上进太痛苦了，要付出很大的努力，要加班，要努力工作，要大量阅读。于是，年轻人选择了上香来代替上进，通过“我在上香，证明我还是想要上进的，我其实是个努力的人”这种观点来维持自我的一致，从而暂时躲过内心的审判，获得一时的心理宁静。
媒体评年轻人不上课不上进只上香,6,4.89E+15,愿为小果儿,female,135,6,2023/3/30 15:38,0,2,1,重庆,中国,#媒体评年轻人不上课不上进只上香#  看来年轻人求助神祇只是一种轮回 
媒体评年轻人不上课不上进只上香,6,4.88E+15,小七是只犟狗,female,543,64,2023/3/29 17:14,0,0,1,浙江,中国,我这个菜鸡 现在连跳绳身体都会出状况 #媒体评年轻人不上课不上进只上香#  为什么不去寻找这背后的问题在哪里 只内卷而没有进化无意义 
媒体评年轻人不上课不上进只上香,6,4.88E+15,中医徐雯,female,41,2465,2023/3/29 13:11,0,1,9,江苏,中国,#媒体评年轻人不上课不上进只上香#我就是其中一员，且年数已久，管用。  今日时隔一年，又来一百零八拜。敲个钟祈求单位妖怪烟消云散，在塔楼吹个风神清气爽。  喝茶，抄经，溜猫，好个自在逍遥。 
媒体评年轻人不上课不上进只上香,6,4.88E+15,数据分析和挖掘,male,128,16.4万,2023/3/28 8:06,0,0,1,河南,中国,【#年轻人上香是躺平还是解压#】#媒体评年轻人不上课不上进只上香# 今年2月以来，预定寺庙景区门票的人群中，90后、00后占比近50%。连带着社交媒体，每到祈福旺季，都会被电子祷告刷屏。对广大年轻人的“突然佛系”，不少人十分忧心，认为这纯属年纪轻轻消极避世。其实，大可不必上纲上线。正如有网友所言，进庙上香未见得就是要“求菩萨显灵”，有时不过是一种心灵减压。与其忧心年轻人上香，不如关心他们在“求”什么。早起上完香不耽误坐地铁搬砖，谁还不是一边祈福一边奋斗呢！“要知道，春天的道路依然充满泥泞”。麦穗财经的微博视频
媒体评年轻人不上课不上进只上香,6,4.88E+15,Kevin在纽约,male,99,111万,2023/3/27 8:32,33,113,680,美国,美国,#媒体评年轻人不上课不上进只上香##为什么寺庙旅游突然火了#  年轻人不容易，上香求什么，求工作求爱情？ . 
媒体评年轻人不上课不上进只上香,7,4.88E+15,投中网,male,971,82.3万,2023/3/27 15:46,0,0,1,北京,中国,【这届年轻人，为了“祈福”有多拼】#蓝v视界#近日，关于年轻人流行到寺庙“祈福”的话题频频登上热搜，有批评的声音，也有表示理解和支持的言论。但不管舆论如何，年轻人爱上了寺庙已是不争的事实。据某在线票务平台数据显示，2023年以来，寺庙相关景区门票订单量同比增长310%。尤其是从2月开始，在预订寺庙景区门票的人群中，90后、00后占比接近50%，成为了寺庙游客的主力军。在小红书、抖音等社交平台，关于“雍和宫新年祈福攻略”“寺庙烧香拜佛礼仪”等内容成了各博主的“流量密码”。截止发稿前，微博话题#媒体评年轻人不上课不上进只上香#阅读次数已达到1.4亿次，讨论次数高达1.5万次。在评论区，不少网友纷纷玩梗，“想拿offer，就去卧佛寺，因为谐音offers”，朋友圈里更是人手“赛博佛祖”“电子木鱼”。 这届年轻人，为了“祈福”有多拼
媒体评年轻人不上课不上进只上香,7,4.88E+15,_老板给我多加点香菜,female,584,280,2023/3/27 11:34,0,1,2,北京,中国,#媒体评年轻人不上课不上进只上香#我就烧我就烧我就烧我下周下下周下下周我还去🙏 
媒体评年轻人不上课不上进只上香,7,4.88E+15,秃头网红,female,600,282,2023/3/27 7:55,0,4,2,北京,中国,周一早八打工人起不来  雍和宫上香九点开门七点排长队 #媒体评年轻人不上课不上进只上香# 北京·雍和宫 
媒体评年轻人不上课不上进只上香,7,4.88E+15,-Lalalullaby-,female,159,1198,2023/3/26 16:56,0,0,3,广西,中国,#点亮美丽乡村##媒体评年轻人不上课不上进只上香# 此次弄岗秘境游览体验，联系本周新京报评年轻人寺庙游，感触颇深。对于年轻群体的这一行为，实在能理解，媒体着急否定也着实不妥。求神拜佛不失为一种解压途径，但绝不是唯一的。如若真正想减少焦虑，与其寄托于虚无，将倒不如下乡走走。观生灵百态，品自然风光，或许更能沉淀浮躁的心灵 崇左·龙州
媒体评年轻人不上课不上进只上香,7,4.88E+15,欲壑难填-hot,male,419,579,2023/3/26 15:31,1,0,0,浙江,中国,#媒体评年轻人不上课不上进只上香#还真基本都是年轻人 杭州·灵隐寺 
媒体评年轻人不上课不上进只上香,7,4.88E+15,正能量的小坚果SQ,female,515,3954,2023/3/26 10:07,0,5,5,浙江,中国,#媒体评年轻人不上课不上进只上香##年轻人去寺庙等于不努力吗# 今天又去寺庙上香了上香和不上进没有任何冲突。完全没有影响我生活，也没有影响我继续努力搞钱！而且让自己开心，又心安理得，多好的事儿。 
媒体评年轻人不上课不上进只上香,7,4.88E+15,啥也不会的废人,female,56,106,2023/3/25 22:17,0,1,4,北京,中国,#媒体评年轻人不上课不上进只上香# 你他妈最好天天跪着祈祷我只上香别上山更别上红船。 不然你他妈会知道什么叫连个香也上不成 
媒体评年轻人不上课不上进只上香,7,4.88E+15,方兴未艾yq,male,132,4,2023/3/25 20:59,1,0,6,湖南,中国,#媒体评年轻人不上课不上进只上香#法国总统马克龙要是知道年轻人只上香的话，做梦都要笑醒 
媒体评年轻人不上课不上进只上香,7,4.88E+15,体寒公主Beatrice,female,288,226,2023/3/25 19:33,0,1,0,北京,中国,在上进和上班之间，也没忘记上香  #雍和宫##媒体评年轻人不上课不上进只上香##周末去哪儿# 
媒体评年轻人不上课不上进只上香,8,4.88E+15,卖伊万的小女孩,female,79,121,2023/3/25 17:45,0,0,1,江苏,中国,#媒体评年轻人不上课不上进只上香#  “知足吧，看看🇫🇷的年轻人准备给马克龙上香了” 
媒体评年轻人不上课不上进只上香,8,4.88E+15,章啵鱼,female,1172,1972,2023/3/25 15:26,0,2,16,陕西,中国,#媒体评年轻人不上课不上进只上香#   上香就知足了吧 搁三十年前年轻人都是上街 
媒体评年轻人不上课不上进只上香,8,4.88E+15,多一个问号_,male,142,1,2023/3/25 14:18,0,1,0,北京,中国,“是的，垂直领域很重要，但是也不要忘了先抓好大盘，所以拜细分领域菩萨之前最好去主殿拜一下。多种kol的福缘形成合力，打出一套组合拳，才能形成好运势能，实现婚姻、事业等多项业务指标同步提升。”#媒体评年轻人不上课不上进只上香##年轻人上课上进与上香矛盾吗# 
媒体评年轻人不上课不上进只上香,8,4.88E+15,WW稳得起,female,391,33,2023/3/24 23:11,0,0,4,四川,中国,#媒体评年轻人不上课不上进只上香#不然呢，不上香的话，去给无良媒体，无良专家上坟哇 
媒体评年轻人不上课不上进只上香,8,4.88E+15,萧赫-,female,77,2,2023/3/24 21:37,0,0,0,河南,中国,#媒体评年轻人不上课不上进只上香#我不信这些，不避谶也没有宗教信仰，但我不觉得人家上个香碍了谁的事。图里这些是随手拍的。孔子的像、范仲淹的像……红绸和木牌是具象的愿望，太重了，只有最粗壮的古树才能承受得住。有求上岸的，有求健康的，前阵子甚至看到一张木牌上写着“希望我和某某某考上同一所初中”，又辛酸又可爱。辛酸的是现在小孩连上初中也要“考”，可爱的是这个年纪天大的忧愁也不过是不能和某某某分到同一所学校。人一辈子区区几十年，大多不过一米来高，却要背着这样多的东西，想想就不堪重负。怜我世人，忧患何多。
媒体评年轻人不上课不上进只上香,8,4.88E+15,鳄鱼十三,male,1184,111万,2023/3/24 15:07,7,60,219,广东,中国,我命由天不由我，拜佛秘笈 #媒体评年轻人不上课不上进只上香#  想拿offer，去卧佛寺，卧佛寺谐音“offers”； 考研上岸，去灵隐寺，寺内有保金榜题名的普贤菩萨； 事业成功，去雍和宫，雍正经历了九子夺嫡，搞事业王者。  《了凡四训》中有言：“命由我立，福由我求。” 
媒体评年轻人不上课不上进只上香,8,4.88E+15,似易恬,male,14,3,2023/3/24 18:41,0,0,0,江西,中国,心里有很多想法，还有问题，还想学什么东西，一直想要找个师父，至今没找到。 想要找个能与我同行的人，一起做着喜欢的事业，一路一起前行，遇到问题可以相互讨论解决方案，至今没找到此人。#媒体评年轻人不上课不上进只上香# 确实，平时工作能躺平绝不多做，遇到大庙小庙都进去拜拜，万事万物都在变，唯独佛前许下的愿望一层不变
媒体评年轻人不上课不上进只上香,9,4.88E+15,顾子明说,male,235,45.7万,2023/3/24 9:41,9,16,64,辽宁,中国,日前，新京报一篇指责年轻人《“不上课不上进只上香”》的“雄文”，迅速火出了圈。文章批判了年轻人将生活寄希望于神佛的现实荒唐性，指出奋斗才是青春的底色，鸡汤刚端上来，就被青年人一顿猛喷。在政事堂看来，这文章跟脑残专家建议低收入人群出租闲置房屋如出一辙，被喷也是活该。“拜佛上香”这事儿虽然有点唯心主义，但在如今，却是一个非常公平的赛道。神佛面前，没有“罗马”出生带来的三六九等，只有释迦摩尼座下的人人平等。拜佛时，既不需要拼父母的地位，也不需要拼性别和年龄，所有人都站在一个绝对公平的起跑线上，大家拼的是谁更虔诚。而且，看看现在的年轻人在寺庙求学业、求事业、求财运，就会明白，他们是想要奋斗和努力，但是如今靠自己的奋斗，能够改变的越来越少，便不得不去寻求神佛相助，给他们的奋斗叠宗教Buff。中国的青年是全世界最拼搏的青年，媒体没必要给喂鸡汤，让他们内耗与无意义的内卷，这样只会给既得利益者增加收益。想要解决问题，重要的是想办法给予他们奋斗的上升通道。纵观佛教在中国的发展历史，南北朝的蓬勃发展时期，“三武一宗”怎么灭也灭不掉，是因为当时门阀士族垄断了阶级上升的通道，年轻人没有了什么希望，只能去寻求虚幻。到了北宋之后，佛教就一日不如一日，是随着活字印刷与科举制度提供了上升的通道，年轻人通过“卷学习”就可以改变命运，自然也就对拜佛没有了兴趣。这才是拜佛周期的根源，无知的媒体一味的否定宗教而只知道鼓吹奋斗，小心年轻人不去“上香”，转去“上井冈山”了。回顾历史，为什么70、80后拜佛的少，是因为国家重视科学技术，大学扩大招生，学习和高考可以改变命运。为什么00后拜佛的多，是因为逆天改命的70、80后已经建立了护城河，00后学到的东西都已过时，若是没有一个好爸妈，学习与高考也改变不了太多。媒体与其批判拜佛的现实荒唐，不如想一想，如何能够给年轻人使用更先进的“活字印刷术”便捷的获取知识技术，通过更符合时代生产力的“科举制度”进行内部的公平竞争。过去，中国的70后和80后利用全球化分工，凭借着学到的知识转化为生产力，从内部卷到全球，把中国卷成了世界第二大经济体，也建立了巨大的护城河，让后发展国家难以逾越。如今，以AI和机器人为代表的超级生产力，随着这一波的危机已经破土而出，新一代的中国年轻人只要掌握新的技术，缔造更为强大的生产力，就能绕过我们这些中年人建立的护城河。媒体不应一味的指责灌鸡汤，鼓吹境界和奉献，而是应该像当年支持改革开放一样，帮助他们从事新兴产业建立更为积极和宽容的舆论环境。当中国年轻人把去寺庙上香的劲儿头，用在了AI与数据这些生产力爆发的产业链之上，并能从中获得利益，他们自然就会迸发出让全世界瞩目与震撼的力量。 #媒体评年轻人不上课不上进只上香##忧心年轻人上香不如关心他们求什么#  
